"","Area","Perimeter","MajorAxisLength","MinorAxisLength","AspectRation","Eccentricity","ConvexArea","EquivDiameter","Extent","Solidity","roundness","Compactness","ShapeFactor1","ShapeFactor2","ShapeFactor3","ShapeFactor4","Class"
"495",36336,685.99,238.135670191254,194.47783099873,1.22448748512014,0.577107475516906,36612,215.091683004008,0.764003364171573,0.992461488036709,0.970312019709547,0.903231686505688,0.00655371175119038,0.00269069057793852,0.81582747950791,0.998970538674542,"SEKER"
"497",36343,697.705,243.409844596337,190.963188311677,1.27464275574966,0.620086378253096,36737,215.11240032669,0.786270607070226,0.98927511772872,0.938181721802497,0.883745686964407,0.0066975715982813,0.00252003374797205,0.781006439228192,0.995504199956055,"SEKER"
"499",36349,686.851,226.519848145974,204.816875798319,1.10596281318648,0.427131464201444,36645,215.130156443904,0.740878887937712,0.991922499658889,0.96822716161362,0.949718791552737,0.00623180412517466,0.00312732979134496,0.901965783028391,0.997540614796021,"SEKER"
"501",36365,690.321,239.14090141567,193.83464308892,1.23373664069929,0.585675315330152,36680,215.17749892657,0.784303153172583,0.991412213740458,0.958939671257079,0.899793793754055,0.00657612818412403,0.00265902246236941,0.809628871278314,0.998868803864067,"SEKER"
"506",36396,689.842,231.767052393345,200.314433900134,1.15701623632819,0.502990213490363,36785,215.269195358233,0.798665818173839,0.989425037379367,0.961090436980538,0.928817073588556,0.00636792648624424,0.0029234694778024,0.86270115618961,0.998159244810483,"SEKER"
"507",36405,691.958,236.521670284951,196.261803280974,1.20513348155851,0.558085276216608,36738,215.29580958784,0.794868995633188,0.99093581577658,0.9554576233984,0.910258283431117,0.00649695564578908,0.00275136509658766,0.828570142554963,0.998537620612692,"SEKER"
"508",36411,696.862,237.172188683795,195.641222855969,1.21228126271936,0.565291700124313,36825,215.313550579967,0.770374915368991,0.988757637474542,0.942212593461555,0.907836419501232,0.00651375102809027,0.00272923745360102,0.824166964572817,0.99912216850392,"SEKER"
"527",36536,687.345,231.541741826202,201.211788547328,1.15073646279796,0.494796802401976,36879,215.682822696764,0.784775324340579,0.990699313972722,0.971809873238169,0.931507299701745,0.00633735881941653,0.00294329037654759,0.867705849397637,0.998500759884933,"SEKER"
"528",36540,710.343,239.11493957706,195.100090300545,1.22560137829107,0.578156382575217,37058,215.694628965635,0.75163533138602,0.986021911598036,0.910001685710878,0.902054172554628,0.00654392281272742,0.00267268889848968,0.813701730223215,0.997273962079399,"SEKER"
"529",36549,694.092,239.784479973172,194.256327980501,1.234371525839,0.586251845468769,36884,215.721190708112,0.77559205500382,0.990917470990131,0.953347616950944,0.899646176984629,0.00656063038587026,0.00265101563388935,0.809363243763059,0.999054942161807,"SEKER"
"536",36587,705.861,248.486777643618,187.749848707518,1.3234992164,0.655064694416897,36985,215.833304249426,0.751705292570677,0.989238880627281,0.922780248762902,0.868590700463654,0.00679166856106316,0.00238460773159907,0.754449804931942,0.998513725640556,"SEKER"
"537",36589,698.326,241.37243324088,193.298303471173,1.24870435439117,0.598891637325574,37011,215.839203348963,0.779351623072335,0.988597984383021,0.942852984754218,0.894216462298178,0.00659685788736724,0.00260188162809141,0.799623081445069,0.998492823672143,"SEKER"
"538",36592,698.499,239.812164374383,194.398717304933,1.23360980822839,0.585559965784493,36953,215.848051695977,0.779083631408619,0.990230833761806,0.942463270339247,0.900071321482279,0.00655367742605989,0.00265321547127146,0.810128383754856,0.999382320124203,"SEKER"
"544",36609,688.123,224.372559271541,207.982003140016,1.07880756932844,0.375186433463139,36943,215.898185479197,0.764088328602438,0.990959045015294,0.971550952514175,0.96223079230429,0.00612889069003637,0.00324099708883077,0.925888097658542,0.998855088105149,"SEKER"
"550",36661,689.743,229.360025052387,203.776339204337,1.12554787247599,0.458961390645254,36979,216.051463659786,0.78520025701435,0.991400524622083,0.968366078232969,0.94197523570395,0.00625624028401808,0.00303844321913906,0.887317344679513,0.998718149515069,"SEKER"
"553",36677,687.082,236.077717346389,198.131666903107,1.19151936203029,0.543723238827793,36958,216.098604304266,0.777664694781926,0.992396774717247,0.97630727837998,0.91537061071796,0.0064366692299367,0.00278758945779454,0.837903354966171,0.998378070952333,"SEKER"
"558",36730,692.349,235.96806531963,198.496266908056,1.18877835334269,0.540724566215777,37038,216.254684291746,0.76667779911497,0.991684216210378,0.962898818553141,0.916457419773383,0.0064243960065241,0.00279551117651375,0.839894202257687,0.998448046741966,"SEKER"
"559",36733,696.714,235.208400506432,199.110975786559,1.18129299290145,0.532340960169153,37081,216.263515639501,0.77053616378587,0.990615139829023,0.950948916366742,0.919454896907845,0.00640319060535302,0.00282291572571833,0.845397307447817,0.998661915505858,"SEKER"
"562",36740,708.732,239.511414445291,195.929858842445,1.22243447660467,0.575161680659074,37128,216.284120715252,0.753548281237181,0.989549666020254,0.919146910745299,0.90302218462601,0.00651909130226704,0.00267399447415192,0.815449065926731,0.996833052103911,"SEKER"
"569",36791,699.632,245.281935598034,191.520532068359,1.28070830291181,0.624758647417533,37159,216.434184200074,0.791340445668072,0.990096611857154,0.944522104387974,0.882389417191995,0.00666690048104248,0.00249312984891328,0.778611083572429,0.997173679470369,"SEKER"
"571",36806,692.839,243.312911018066,192.898827464572,1.26134987037572,0.609479998573077,37082,216.478300722087,0.756624524617124,0.992557035758589,0.963526876734693,0.889711523388964,0.00661068605711205,0.00255518975612412,0.791586594851111,0.998467648806607,"SEKER"
"589",36898,695.299,239.859417648094,196.368564883745,1.22147563582846,0.574247280385635,37250,216.748685628398,0.775803704716049,0.99055033557047,0.959112345119335,0.903648844617798,0.00650060755726852,0.0026738220580819,0.816581234379081,0.997434082468774,"SEKER"
"602",36975,692.588,239.661503621739,196.526413121423,1.21948749694865,0.572339727441453,37239,216.974727022717,0.757436086529007,0.992910658180939,0.968652762978132,0.905338253093709,0.00648171747455684,0.00268604536643929,0.81963735251477,0.999537503423851,"SEKER"
"606",36986,693.771,232.713769477169,202.591636722364,1.14868398934002,0.492059712627572,37350,217.006999429914,0.771747522170057,0.990254350736278,0.96563932782272,0.9325060563346,0.00629194207205886,0.00293475007691424,0.869567545100708,0.998858316706888,"SEKER"
"618",37053,735.079,243.119339611868,194.377442488091,1.25075902069636,0.600646759617376,37533,217.203464178341,0.754858819215255,0.987211254096395,0.861718087231057,0.893402657826808,0.00656139420861652,0.00257848645435147,0.798168309012005,0.998316212530727,"SEKER"
"619",37068,704.024,245.364980605058,192.527099395438,1.27444386465873,0.619931441799469,37452,217.247424482416,0.809521729635292,0.989746876001282,0.939797076302904,0.885405178631011,0.00661932072421112,0.0025093510286001,0.783942330346613,0.99909049315651,"SEKER"
"621",37075,699.179,233.450953987875,202.367904428657,1.15359673584097,0.498561991934451,37441,217.267936247059,0.792200854700855,0.990224620068908,0.953046898448487,0.930679153525085,0.00629672161801416,0.00291403122239741,0.866163686806169,0.999203601803574,"SEKER"
"622",37083,704.984,237.160338760555,199.6918026864,1.18763181848279,0.539459114354057,37498,217.291375892864,0.767541499358364,0.988932743079631,0.937618578396217,0.916221392786291,0.00639539246448656,0.00278002483136492,0.839461640599251,0.996971354771431,"SEKER"
"625",37094,691.978,240.590513430306,196.497787382603,1.22439299004344,0.577018273788517,37364,217.323601277924,0.759873811864962,0.992773792955786,0.973484312348005,0.903292478906815,0.00648596844315268,0.00266359487601757,0.815937302449618,0.999027913434266,"SEKER"
"638",37187,706.995,246.092955690914,192.844685724148,1.2761199758594,0.621233663816062,37563,217.595861518703,0.742611230928988,0.989990149881532,0.934906809464348,0.88420191024077,0.00661771467692778,0.00249513240552199,0.781813018073426,0.997687209750427,"SEKER"
"645",37220,697.179,246.03018601012,192.881878822474,1.27554847304533,0.620790529265125,37513,217.692388142174,0.762454932808915,0.992189374350225,0.962271534013388,0.884819833177784,0.00661016082778399,0.00249925853501655,0.782906137184762,0.998634727823837,"SEKER"
"647",37227,698.145,241.323958475681,196.743961643866,1.22658889482215,0.579082314491212,37555,217.712857984676,0.782721137066084,0.991266142990281,0.959790924955697,0.902160147545468,0.00648249814585329,0.00264884604865054,0.813892931819261,0.998312031743744,"SEKER"
"650",37248,703.557,249.152044252205,190.706766187183,1.30646672498057,0.64352719923348,37633,217.774255967723,0.735981031416716,0.989769617091383,0.945614767491833,0.874061686394513,0.00668900462446857,0.00240829450154751,0.76398383162282,0.998119454438375,"SEKER"
"655",37301,711.888,229.381574389782,207.109101821524,1.10753980569841,0.429846280143336,37731,217.929135863396,0.781991614255765,0.988603535554319,0.924926014084542,0.950072543721729,0.0061494751987824,0.00309061485137338,0.902637838333876,0.999707336084333,"SEKER"
"660",37322,695.359,240.962435399392,197.328810475398,1.22112141059825,0.573908558568506,37630,217.990472930827,0.772712215320911,0.991815041190539,0.969966225790723,0.904665793942158,0.00645631089972114,0.00266757646229678,0.818420198728996,0.999390427534047,"SEKER"
"663",37350,699.848,238.172990894044,199.954330735588,1.19113694621096,0.543307107911507,37637,218.072228850577,0.786282682834407,0.992374525068417,0.958281311365801,0.915604359805813,0.00637678690479368,0.00276447759750309,0.838331343695413,0.998567436642284,"SEKER"
"664",37352,703.246,241.94129098986,196.931310819482,1.22855674896531,0.580916419301409,37811,218.07806738631,0.802750913389211,0.987860675464812,0.949093903488634,0.901367709885659,0.00647733162855696,0.00263744784211459,0.812463748424518,0.998157821416594,"SEKER"
"665",37353,701.883,237.322651205563,200.89589749744,1.18132154096669,0.532373490231921,37752,218.080986595559,0.776440508855076,0.989431023521933,0.952809117952253,0.918921921223032,0.00635350979052721,0.00279452445080331,0.844417497304229,0.997528579134669,"SEKER"
"676",37420,704.994,238.972980575099,199.789740369637,1.19612238412727,0.548676340644786,37757,218.276484679385,0.755898513251454,0.991074502741214,0.946112554635023,0.913393991881813,0.00638623678714857,0.00274193643297615,0.834288584405794,0.997911250629627,"SEKER"
"687",37475,713.238,241.195626148085,198.301132514893,1.21630987725181,0.569258052760727,37837,218.436837412901,0.777489626556017,0.990432645294289,0.925726206693244,0.905641785057866,0.0064361741467134,0.00267075074029585,0.820187042842798,0.997601601403648,"SEKER"
"688",37479,703.264,229.016368082537,208.466788047811,1.09857483883722,0.414014565785958,37879,218.448494838324,0.781463719766472,0.989440059135669,0.952272155501498,0.953855380151674,0.00611052504289167,0.00312024305819097,0.909840086244294,0.999527426113465,"SEKER"
"693",37492,701.454,246.630515847463,193.840420824337,1.27233790970236,0.618284044979836,37828,218.486377175353,0.751402918069585,0.991117690599556,0.957524908268477,0.885885416184603,0.00657821710891559,0.00249918367013599,0.784792970608567,0.99852184777321,"SEKER"
"694",37493,695.177,242.867206442322,196.683831808568,1.23481022415052,0.586649371306049,37758,218.489290929225,0.781771930190371,0.992981619789184,0.97492064215163,0.899624507276216,0.00647766800315584,0.00261724006327633,0.809324254091975,0.999361863605767,"SEKER"
"696",37512,712.467,250.539627677254,190.918043469287,1.31228889173882,0.647544862346707,37891,218.544644871718,0.790991902834008,0.989997624765775,0.928646821725009,0.872295719834181,0.00667891948382529,0.00238528862251936,0.760899822841033,0.99852038524032,"SEKER"
"701",37539,701.891,239.572901179329,199.718784461727,1.19955116803367,0.552300445878672,37844,218.62328162804,0.785055524185959,0.991940598245429,0.957531821892453,0.912554302059367,0.00638197344573187,0.002730043851095,0.832755354207059,0.998932657825368,"SEKER"
"704",37553,702.511,241.559960835638,198.049220867398,1.21969659753104,0.572541091156,37880,218.66404510902,0.77820374668435,0.99136747624076,0.956198908344528,0.905216428884103,0.00643250767809863,0.00266421816883269,0.819416783121689,0.999439862333353,"SEKER"
"720",37663,712.345,233.569795174706,205.828160052727,1.13478056216833,0.472692121154832,38084,218.98406556953,0.753998918940562,0.988945488919231,0.932704374503624,0.937553014531413,0.00620157170630874,0.00295573075526015,0.879005655056941,0.997478531394656,"SEKER"
"730",37720,706.226,238.253632356349,201.964766570228,1.17967919059536,0.530494959365264,38103,219.149710534626,0.755427381238484,0.989948298034276,0.950373118245595,0.919816870648378,0.00631637413457977,0.00278902940142923,0.846063075529376,0.998083004133118,"SEKER"
"741",37810,713.014,243.745453927729,197.750150310843,1.23259301469347,0.58463311673605,38222,219.411000604884,0.781521289789169,0.989220867563184,0.934588487144542,0.900164483354589,0.00644658698565801,0.00261094127586759,0.810296097093035,0.998765309110256,"SEKER"
"753",37884,699.809,249.371014581479,193.591502415717,1.28812996164461,0.630340007780911,38145,219.625606231939,0.755398695938266,0.99315768777035,0.97209037930404,0.880718260702986,0.00658248903445991,0.00244296874784811,0.775664654735692,0.999156881953765,"SEKER"
"772",37996,723.824,247.204498060583,196.76459283252,1.25634645187916,0.605350812936809,38627,219.95001646228,0.7678131188619,0.983664276283429,0.911342838155608,0.889749248852163,0.00650606637700241,0.00251517827221573,0.791653725832988,0.994591349567188,"SEKER"
"776",38008,715.481,255.362505979331,189.700196566819,1.34613727661259,0.669439825643056,38388,219.984746326408,0.76046418567427,0.990101073252058,0.933015096432058,0.861460634100346,0.00671865149387842,0.00228246235087332,0.742114424104571,0.998987889799046,"SEKER"
"777",38010,713.114,239.847013614883,202.004073682837,1.18733750880422,0.539133207720182,38445,219.990534104046,0.752613654364011,0.988685134607881,0.939268609185205,0.917211895984998,0.00631010296276987,0.00275483075978656,0.841277662136395,0.998880523573662,"SEKER"
"783",38048,710.956,250.699237063791,193.842991277459,1.29331081516871,0.634150864308118,38384,220.100472961971,0.769065955167465,0.991246352646936,0.945924010827124,0.877946321416075,0.00658902536437633,0.00241475345451475,0.770789743288018,0.996870711215503,"SEKER"
"787",38067,707.292,247.875210905543,195.710196385732,1.26654213977179,0.613684557319929,38350,220.155421803401,0.786833402232327,0.992620599739244,0.956227048511574,0.88817038621621,0.00651155097342957,0.00249947824967951,0.788846634951452,0.999107504983191,"SEKER"
"790",38091,716.472,247.03809979764,196.938789165543,1.25439026432718,0.603715211577982,38511,220.224811269092,0.781273715516357,0.989094025083742,0.93246769118148,0.891460918172087,0.00648547162840671,0.0025265654907446,0.79470256862822,0.996867165123039,"SEKER"
"796",38116,722.078,250.748305604291,194.04356440861,1.29222685827536,0.633359223612339,38556,220.297068721137,0.756570067487098,0.988588027803714,0.918647623231793,0.878558553726742,0.00657855770816169,0.0024176492672951,0.771865132326425,0.997424854958474,"SEKER"
